Date,Market_Freight_Rate_USD_per_Tonne
2015-03-07 21:07:22,13.22
2015-03-07 23:03:03,13.99
2015-03-08 00:58:45,12.96
2015-03-08 02:54:26,12.58
2015-03-08 04:50:08,12.68
2015-03-08 06:45:49,13.43
2015-03-08 08:41:31,13.44
2015-03-08 10:37:12,13.38
2015-03-08 12:32:54,13.91
2015-03-08 14:28:35,12.35
2015-03-08 16:24:17,13.58
2015-03-08 18:19:58,14.05
2015-03-08 20:15:40,12.97
2015-03-08 22:11:21,13.27
2015-03-09 00:07:03,13.13
2015-03-09 02:02:44,13.08
2015-03-09 03:58:26,13.3
2015-03-09 05:54:07,14.01
2015-03-09 07:49:49,14.17
2015-03-09 09:45:30,13.3
2015-03-09 11:41:12,14.2
2015-03-09 13:36:53,13.45
2015-03-09 15:32:35,14.14
2015-03-09 17:28:17,13.4
2015-03-09 19:23:58,13.49
2015-03-09 21:19:40,13.58
2015-03-09 23:15:21,14.71
2015-03-10 01:11:03,13.79
2015-03-10 03:06:44,13.16
2015-03-10 05:02:26,13.83
2015-03-10 06:58:07,13.3
2015-03-10 08:53:49,13.25
2015-03-10 10:49:30,13.81
2015-03-10 12:45:12,13.46
2015-03-10 14:40:53,13.56
2015-03-10 16:36:35,13.45
2015-03-10 18:32:16,13.58
2015-03-10 20:27:58,13.62
2015-03-10 22:23:39,12.67
2015-03-11 00:19:21,13.72
2015-03-11 02:15:02,13.06
2015-03-11 04:10:44,12.88
2015-03-11 06:06:25,13.43
2015-03-11 08:02:07,13.49
2015-03-11 09:57:48,13.18
2015-03-11 11:53:30,13.79
2015-03-11 13:49:11,12.92
2015-03-11 15:44:53,13.29
2015-03-11 17:40:34,13.22
2015-03-11 19:36:16,13.44
2015-03-11 21:31:57,13.57
2015-03-11 23:27:39,13.05
2015-03-12 01:23:20,13.76
2015-03-12 03:19:02,13.49
2015-03-12 05:14:43,12.71
2015-03-12 07:10:25,12.68
2015-03-12 09:06:06,13.46
2015-03-12 11:01:48,13.38
2015-03-12 12:57:30,13.43
2015-03-12 14:53:11,13.46
2015-03-12 16:48:53,13.56
2015-03-12 18:44:34,13.85
2015-03-12 20:40:16,13.02
2015-03-12 22:35:57,13.0
2015-03-13 00:31:39,13.04
2015-03-13 02:27:20,13.59
2015-03-13 04:23:02,13.98
2015-03-13 06:18:43,13.3
2015-03-13 08:14:25,12.48
2015-03-13 10:10:06,12.8
2015-03-13 12:05:48,13.14
2015-03-13 14:01:29,13.25
2015-03-13 15:57:11,13.31
2015-03-13 17:52:52,13.49
2015-03-13 19:48:34,13.35
2015-03-13 21:44:15,13.9
2015-03-13 23:39:57,13.21
2015-03-14 01:35:38,13.14
2015-03-14 03:31:20,13.68
2015-03-14 05:27:01,12.87
2015-03-14 07:22:43,13.64
2015-03-14 09:18:24,13.53
2015-03-14 11:14:06,13.43
2015-03-14 13:09:47,14.12
2015-03-14 15:05:29,13.24
2015-03-14 17:01:10,14.31
2015-03-14 18:56:52,13.4
2015-03-14 20:52:33,12.98
2015-03-14 22:48:15,13.51
2015-03-15 00:43:56,13.07
2015-03-15 02:39:38,13.2
2015-03-15 04:35:20,13.65
2015-03-15 06:31:01,13.72
2015-03-15 08:26:43,13.25
2015-03-15 10:22:24,13.89
2015-03-15 12:18:06,13.96
2015-03-15 14:13:47,14.07
2015-03-15 16:09:29,13.71
2015-03-15 18:05:10,14.04
2015-03-15 20:00:52,12.74
2015-03-15 21:56:33,13.37
2015-03-15 23:52:15,13.15
2015-03-16 01:47:56,13.55
2015-03-16 03:43:38,13.28
2015-03-16 05:39:19,13.44
2015-03-16 07:35:01,14.26
2015-03-16 09:30:42,13.44
2015-03-16 11:26:24,13.67
2015-03-16 13:22:05,13.41
2015-03-16 15:17:47,13.54
2015-03-16 17:13:28,13.51
2015-03-16 19:09:10,13.68
2015-03-16 21:04:51,13.97
2015-03-16 23:00:33,14.16
2015-03-17 00:56:14,13.64
2015-03-17 02:51:56,13.75
2015-03-17 04:47:37,13.05
2015-03-17 06:43:19,13.48
2015-03-17 08:39:00,13.89
2015-03-17 10:34:42,13.86
2015-03-17 12:30:23,13.6
2015-03-17 14:26:05,13.87
2015-03-17 16:21:46,13.71
2015-03-17 18:17:28,13.99
2015-03-17 20:13:09,13.63
2015-03-17 22:08:51,13.37
2015-03-18 00:04:33,13.66
2015-03-18 02:00:14,12.35
2015-03-18 03:55:56,13.67
2015-03-18 05:51:37,12.06
2015-03-18 07:47:19,12.83
2015-03-18 09:43:00,13.7
2015-03-18 11:38:42,13.71
2015-03-18 13:34:23,13.06
2015-03-18 15:30:05,13.24
2015-03-18 17:25:46,14.07
2015-03-18 19:21:28,13.33
2015-03-18 21:17:09,14.42
2015-03-18 23:12:51,13.52
2015-03-19 01:08:32,13.69
2015-03-19 03:04:14,14.18
2015-03-19 04:59:55,13.58
2015-03-19 06:55:37,13.13
2015-03-19 08:51:18,13.48
2015-03-19 10:47:00,13.51
2015-03-19 12:42:41,12.98
2015-03-19 14:38:23,13.43
2015-03-19 16:34:04,13.23
2015-03-19 18:29:46,13.9
2015-03-19 20:25:27,13.54
2015-03-19 22:21:09,13.42
2015-03-20 00:16:50,13.49
2015-03-20 02:12:32,13.62
2015-03-20 04:08:13,13.78
2015-03-20 06:03:55,13.14
2015-03-20 07:59:36,13.12
2015-03-20 09:55:18,13.98
2015-03-20 11:50:59,13.37
2015-03-20 13:46:41,12.97
2015-03-20 15:42:23,13.71
2015-03-20 17:38:04,13.72
2015-03-20 19:33:46,12.92
2015-03-20 21:29:27,13.63
2015-03-20 23:25:09,13.83
2015-03-21 01:20:50,13.69
2015-03-21 03:16:32,13.79
2015-03-21 05:12:13,12.98
2015-03-21 07:07:55,13.67
2015-03-21 09:03:36,13.42
2015-03-21 10:59:18,13.35
2015-03-21 12:54:59,13.89
2015-03-21 14:50:41,14.13
2015-03-21 16:46:22,14.26
2015-03-21 18:42:04,14.07
2015-03-21 20:37:45,13.5
2015-03-21 22:33:27,13.68
2015-03-22 00:29:08,13.86
2015-03-22 02:24:50,13.6
2015-03-22 04:20:31,13.6
2015-03-22 06:16:13,13.88
2015-03-22 08:11:54,13.52
2015-03-22 10:07:36,13.26
2015-03-22 12:03:17,13.38
2015-03-22 13:58:59,13.8
2015-03-22 15:54:40,13.55
2015-03-22 17:50:22,13.68
2015-03-22 19:46:03,13.82
2015-03-22 21:41:45,13.4
2015-03-22 23:37:26,13.85
2015-03-23 01:33:08,13.71
2015-03-23 03:28:49,13.06
2015-03-23 05:24:31,14.13
2015-03-23 07:20:13,13.35
2015-03-23 09:15:54,12.89
2015-03-23 11:11:36,13.14
2015-03-23 13:07:17,13.15
2015-03-23 15:02:59,13.57
2015-03-23 16:58:40,13.44
2015-03-23 18:54:22,13.42
2015-03-23 20:50:03,13.8
2015-03-23 22:45:45,13.69
2015-03-24 00:41:26,13.69
2015-03-24 02:37:08,13.72
2015-03-24 04:32:49,13.81
2015-03-24 06:28:31,12.72
2015-03-24 08:24:12,13.41
2015-03-24 10:19:54,12.69
2015-03-24 12:15:35,13.57
2015-03-24 14:11:17,13.56
2015-03-24 16:06:58,13.98
2015-03-24 18:02:40,14.03
2015-03-24 19:58:21,13.64
2015-03-24 21:54:03,13.36
2015-03-24 23:49:44,13.75
2015-03-25 01:45:26,13.35
2015-03-25 03:41:07,13.56
2015-03-25 05:36:49,13.96
2015-03-25 07:32:30,13.34
2015-03-25 09:28:12,13.89
2015-03-25 11:23:53,13.84
2015-03-25 13:19:35,13.18
2015-03-25 15:15:16,13.95
2015-03-25 17:10:58,13.84
2015-03-25 19:06:39,13.6
2015-03-25 21:02:21,13.26
2015-03-25 22:58:02,13.22
2015-03-26 00:53:44,13.35
2015-03-26 02:49:26,13.79
2015-03-26 04:45:07,13.19
2015-03-26 06:40:49,13.74
2015-03-26 08:36:30,13.07
2015-03-26 10:32:12,13.49
2015-03-26 12:27:53,13.61
2015-03-26 14:23:35,14.55
2015-03-26 16:19:16,13.02
2015-03-26 18:14:58,14.16
2015-03-26 20:10:39,13.63
2015-03-26 22:06:21,13.73
2015-03-27 00:02:02,13.62
2015-03-27 01:57:44,13.75
2015-03-27 03:53:25,13.51
2015-03-27 05:49:07,14.15
2015-03-27 07:44:48,13.39
2015-03-27 09:40:30,14.03
2015-03-27 11:36:11,13.31
2015-03-27 13:31:53,13.55
2015-03-27 15:27:34,13.14
2015-03-27 17:23:16,13.75
2015-03-27 19:18:57,14.15
2015-03-27 21:14:39,13.54
2015-03-27 23:10:20,13.49
2015-03-28 01:06:02,13.13
2015-03-28 03:01:43,13.48
2015-03-28 04:57:25,12.94
2015-03-28 06:53:06,13.21
2015-03-28 08:48:48,13.67
2015-03-28 10:44:29,14.1
2015-03-28 12:40:11,14.7
2015-03-28 14:35:52,13.34
2015-03-28 16:31:34,14.15
2015-03-28 18:27:16,13.67
2015-03-28 20:22:57,13.52
2015-03-28 22:18:39,13.75
2015-03-29 00:14:20,13.6
2015-03-29 02:10:02,13.62
2015-03-29 04:05:43,13.42
2015-03-29 06:01:25,13.02
2015-03-29 07:57:06,12.96
2015-03-29 09:52:48,13.84
2015-03-29 11:48:29,13.47
2015-03-29 13:44:11,13.34
2015-03-29 15:39:52,13.58
2015-03-29 17:35:34,13.9
2015-03-29 19:31:15,13.65
2015-03-29 21:26:57,13.32
2015-03-29 23:22:38,14.07
2015-03-30 01:18:20,14.21
2015-03-30 03:14:01,13.78
2015-03-30 05:09:43,13.97
2015-03-30 07:05:24,14.08
2015-03-30 09:01:06,14.03
2015-03-30 10:56:47,13.83
2015-03-30 12:52:29,13.82
2015-03-30 14:48:10,13.79
2015-03-30 16:43:52,13.14
2015-03-30 18:39:33,13.86
2015-03-30 20:35:15,13.04
2015-03-30 22:30:56,13.26
2015-03-31 00:26:38,14.11
2015-03-31 02:22:19,13.92
2015-03-31 04:18:01,14.18
2015-03-31 06:13:42,13.48
2015-03-31 08:09:24,13.12
2015-03-31 10:05:06,13.49
2015-03-31 12:00:47,13.62
2015-03-31 13:56:29,13.62
2015-03-31 15:52:10,14.04
2015-03-31 17:47:52,13.44
2015-03-31 19:43:33,13.72
2015-03-31 21:39:15,13.19
2015-03-31 23:34:56,13.76
2015-04-01 01:30:38,13.59
2015-04-01 03:26:19,13.29
2015-04-01 05:22:01,13.49
2015-04-01 07:17:42,13.51
2015-04-01 09:13:24,13.48
2015-04-01 11:09:05,14.29
2015-04-01 13:04:47,13.55
2015-04-01 15:00:28,13.49
2015-04-01 16:56:10,12.75
2015-04-01 18:51:51,13.23
2015-04-01 20:47:33,13.48
2015-04-01 22:43:14,13.31
2015-04-02 00:38:56,14.14
2015-04-02 02:34:37,13.52
2015-04-02 04:30:19,14.1
2015-04-02 06:26:00,13.61
2015-04-02 08:21:42,13.6
2015-04-02 10:17:23,13.55
2015-04-02 12:13:05,13.59
2015-04-02 14:08:46,14.27
2015-04-02 16:04:28,12.66
2015-04-02 18:00:09,12.79
2015-04-02 19:55:51,13.37
2015-04-02 21:51:32,13.59
2015-04-02 23:47:14,13.86
2015-04-03 01:42:55,13.78
2015-04-03 03:38:37,13.43
2015-04-03 05:34:19,14.0
2015-04-03 07:30:00,14.0
2015-04-03 09:25:42,13.66
2015-04-03 11:21:23,13.97
2015-04-03 13:17:05,13.7
2015-04-03 15:12:46,13.36
2015-04-03 17:08:28,13.87
2015-04-03 19:04:09,13.63
2015-04-03 20:59:51,13.59
2015-04-03 22:55:32,14.18
2015-04-04 00:51:14,12.61
2015-04-04 02:46:55,13.02
2015-04-04 04:42:37,13.11
2015-04-04 06:38:18,13.44
2015-04-04 08:34:00,13.49
2015-04-04 10:29:41,12.99
2015-04-04 12:25:23,13.19
2015-04-04 14:21:04,13.24
2015-04-04 16:16:46,14.57
2015-04-04 18:12:27,14.31
2015-04-04 20:08:09,13.42
2015-04-04 22:03:50,13.44
2015-04-04 23:59:32,13.13
2015-04-05 01:55:13,12.83
2015-04-05 03:50:55,13.54
2015-04-05 05:46:36,13.19
2015-04-05 07:42:18,13.55
2015-04-05 09:37:59,12.95
2015-04-05 11:33:41,13.28
2015-04-05 13:29:22,13.65
2015-04-05 15:25:04,13.73
2015-04-05 17:20:45,13.76
2015-04-05 19:16:27,13.06
2015-04-05 21:12:09,13.93
2015-04-05 23:07:50,13.27
2015-04-06 01:03:32,13.84
2015-04-06 02:59:13,13.58
2015-04-06 04:54:55,13.04
2015-04-06 06:50:36,13.46
2015-04-06 08:46:18,13.73
2015-04-06 10:41:59,13.83
2015-04-06 12:37:41,13.53
2015-04-06 14:33:22,14.2
2015-04-06 16:29:04,13.99
2015-04-06 18:24:45,13.49
2015-04-06 20:20:27,13.89
2015-04-06 22:16:08,14.36
2015-04-07 00:11:50,14.37
2015-04-07 02:07:31,13.1
2015-04-07 04:03:13,13.22
2015-04-07 05:58:54,14.18
2015-04-07 07:54:36,13.16
2015-04-07 09:50:17,13.06
2015-04-07 11:45:59,13.39
2015-04-07 13:41:40,13.76
2015-04-07 15:37:22,13.55
2015-04-07 17:33:03,13.33
2015-04-07 19:28:45,13.32
2015-04-07 21:24:26,13.3
2015-04-07 23:20:08,13.24
2015-04-08 01:15:49,14.5
2015-04-08 03:11:31,13.7
2015-04-08 05:07:12,13.94
2015-04-08 07:02:54,13.39
2015-04-08 08:58:35,13.51
2015-04-08 10:54:17,13.3
2015-04-08 12:49:59,12.53
2015-04-08 14:45:40,13.03
2015-04-08 16:41:22,12.86
2015-04-08 18:37:03,12.69
2015-04-08 20:32:45,13.11
2015-04-08 22:28:26,14.12
2015-04-09 00:24:08,13.57
2015-04-09 02:19:49,14.1
2015-04-09 04:15:31,13.75
2015-04-09 06:11:12,13.9
2015-04-09 08:06:54,13.22
2015-04-09 10:02:35,13.79
2015-04-09 11:58:17,13.88
2015-04-09 13:53:58,13.35
2015-04-09 15:49:40,13.81
2015-04-09 17:45:21,13.81
2015-04-09 19:41:03,13.36
2015-04-09 21:36:44,13.13
2015-04-09 23:32:26,13.11
2015-04-10 01:28:07,13.62
2015-04-10 03:23:49,13.71
2015-04-10 05:19:30,13.26
2015-04-10 07:15:12,13.59
2015-04-10 09:10:53,13.81
2015-04-10 11:06:35,13.83
2015-04-10 13:02:16,14.2
2015-04-10 14:57:58,14.09
2015-04-10 16:53:39,13.18
2015-04-10 18:49:21,14.26
2015-04-10 20:45:02,13.37
2015-04-10 22:40:44,14.0
2015-04-11 00:36:25,13.61
2015-04-11 02:32:07,13.41
2015-04-11 04:27:48,12.86
2015-04-11 06:23:30,13.51
2015-04-11 08:19:12,12.96
2015-04-11 10:14:53,13.97
2015-04-11 12:10:35,14.19
2015-04-11 14:06:16,13.26
2015-04-11 16:01:58,13.7
2015-04-11 17:57:39,13.29
2015-04-11 19:53:21,13.33
2015-04-11 21:49:02,13.89
2015-04-11 23:44:44,13.56
2015-04-12 01:40:25,14.27
2015-04-12 03:36:07,13.38
2015-04-12 05:31:48,13.98
2015-04-12 07:27:30,13.61
2015-04-12 09:23:11,13.89
2015-04-12 11:18:53,13.4
2015-04-12 13:14:34,13.56
2015-04-12 15:10:16,13.53
2015-04-12 17:05:57,13.24
2015-04-12 19:01:39,13.84
2015-04-12 20:57:20,13.84
2015-04-12 22:53:02,13.81
2015-04-13 00:48:43,14.19
2015-04-13 02:44:25,14.15
2015-04-13 04:40:06,13.42
2015-04-13 06:35:48,13.72
2015-04-13 08:31:29,13.32
2015-04-13 10:27:11,13.58
2015-04-13 12:22:52,13.33
2015-04-13 14:18:34,14.22
2015-04-13 16:14:15,13.72
2015-04-13 18:09:57,13.49
2015-04-13 20:05:38,14.05
2015-04-13 22:01:20,12.7
2015-04-13 23:57:02,12.77
2015-04-14 01:52:43,13.89
2015-04-14 03:48:25,13.59
2015-04-14 05:44:06,13.67
2015-04-14 07:39:48,13.04
2015-04-14 09:35:29,13.56
2015-04-14 11:31:11,14.37
2015-04-14 13:26:52,13.9
2015-04-14 15:22:34,13.64
2015-04-14 17:18:15,13.39
2015-04-14 19:13:57,13.41
2015-04-14 21:09:38,12.72
2015-04-14 23:05:20,13.67
2015-04-15 01:01:01,13.9
2015-04-15 02:56:43,12.93
2015-04-15 04:52:24,13.3
2015-04-15 06:48:06,13.1
2015-04-15 08:43:47,13.18
2015-04-15 10:39:29,13.59
2015-04-15 12:35:10,12.73
2015-04-15 14:30:52,13.81
2015-04-15 16:26:33,13.87
2015-04-15 18:22:15,13.46
2015-04-15 20:17:56,12.57
2015-04-15 22:13:38,13.17
2015-04-16 00:09:19,14.05
2015-04-16 02:05:01,12.45
2015-04-16 04:00:42,13.42
2015-04-16 05:56:24,13.09
2015-04-16 07:52:05,13.88
2015-04-16 09:47:47,13.29
2015-04-16 11:43:28,13.72
2015-04-16 13:39:10,13.79
2015-04-16 15:34:52,14.29
2015-04-16 17:30:33,13.48
2015-04-16 19:26:15,13.71
2015-04-16 21:21:56,12.97
2015-04-16 23:17:38,14.04
2015-04-17 01:13:19,13.25
2015-04-17 03:09:01,13.33
2015-04-17 05:04:42,13.55
2015-04-17 07:00:24,12.93
2015-04-17 08:56:05,13.65
2015-04-17 10:51:47,13.94
2015-04-17 12:47:28,13.67
2015-04-17 14:43:10,12.92
2015-04-17 16:38:51,13.5
2015-04-17 18:34:33,13.85
2015-04-17 20:30:14,12.8
2015-04-17 22:25:56,13.12
2015-04-18 00:21:37,13.9
2015-04-18 02:17:19,13.66
2015-04-18 04:13:00,13.71
2015-04-18 06:08:42,14.29
2015-04-18 08:04:23,13.74
2015-04-18 10:00:05,13.81
2015-04-18 11:55:46,14.63
2015-04-18 13:51:28,13.46
2015-04-18 15:47:09,13.23
2015-04-18 17:42:51,13.72
2015-04-18 19:38:32,13.72
2015-04-18 21:34:14,13.34
2015-04-18 23:29:55,13.14
2015-04-19 01:25:37,14.47
2015-04-19 03:21:18,13.67
2015-04-19 05:17:00,13.25
2015-04-19 07:12:41,13.91
2015-04-19 09:08:23,13.5
2015-04-19 11:04:05,13.44
2015-04-19 12:59:46,13.77
2015-04-19 14:55:28,13.03
2015-04-19 16:51:09,13.68
2015-04-19 18:46:51,14.31
2015-04-19 20:42:32,13.73
2015-04-19 22:38:14,13.39
2015-04-20 00:33:55,13.33
2015-04-20 02:29:37,13.37
2015-04-20 04:25:18,13.43
2015-04-20 06:21:00,13.38
2015-04-20 08:16:41,13.9
2015-04-20 10:12:23,12.84
2015-04-20 12:08:04,13.88
2015-04-20 14:03:46,13.38
2015-04-20 15:59:27,13.69
2015-04-20 17:55:09,13.08
2015-04-20 19:50:50,14.07
2015-04-20 21:46:32,14.03
2015-04-20 23:42:13,13.92
2015-04-21 01:37:55,12.92
2015-04-21 03:33:36,13.86
2015-04-21 05:29:18,13.69
2015-04-21 07:24:59,12.89
2015-04-21 09:20:41,13.52
2015-04-21 11:16:22,13.67
2015-04-21 13:12:04,13.75
2015-04-21 15:07:45,13.6
2015-04-21 17:03:27,13.65
2015-04-21 18:59:08,14.12
2015-04-21 20:54:50,14.02
2015-04-21 22:50:31,12.38
2015-04-22 00:46:13,13.39
2015-04-22 02:41:55,13.46
2015-04-22 04:37:36,12.82
2015-04-22 06:33:18,13.56
2015-04-22 08:28:59,14.02
2015-04-22 10:24:41,13.09
2015-04-22 12:20:22,13.66
2015-04-22 14:16:04,13.15
2015-04-22 16:11:45,13.25
2015-04-22 18:07:27,14.11
2015-04-22 20:03:08,13.3
2015-04-22 21:58:50,13.71
2015-04-22 23:54:31,12.77
2015-04-23 01:50:13,14.26
2015-04-23 03:45:54,13.75
2015-04-23 05:41:36,13.44
2015-04-23 07:37:17,13.74
2015-04-23 09:32:59,12.95
2015-04-23 11:28:40,13.99
2015-04-23 13:24:22,13.38
2015-04-23 15:20:03,13.43
2015-04-23 17:15:45,13.32
2015-04-23 19:11:26,13.28
2015-04-23 21:07:08,13.79
2015-04-23 23:02:49,13.62
2015-04-24 00:58:31,13.77
2015-04-24 02:54:12,13.5
2015-04-24 04:49:54,13.71
2015-04-24 06:45:35,13.34
2015-04-24 08:41:17,14.4
2015-04-24 10:36:58,12.88
2015-04-24 12:32:40,14.01
2015-04-24 14:28:21,14.05
2015-04-24 16:24:03,13.16
2015-04-24 18:19:44,14.4
2015-04-24 20:15:26,13.9
2015-04-24 22:11:08,13.89
2015-04-25 00:06:49,13.51
2015-04-25 02:02:31,13.41
2015-04-25 03:58:12,13.41
2015-04-25 05:53:54,13.65
2015-04-25 07:49:35,14.06
2015-04-25 09:45:17,13.57
2015-04-25 11:40:58,13.13
2015-04-25 13:36:40,13.83
2015-04-25 15:32:21,13.86
2015-04-25 17:28:03,13.76
2015-04-25 19:23:44,13.79
2015-04-25 21:19:26,13.39
2015-04-25 23:15:07,13.12
2015-04-26 01:10:49,13.14
2015-04-26 03:06:30,12.83
2015-04-26 05:02:12,13.58
2015-04-26 06:57:53,13.45
2015-04-26 08:53:35,13.31
2015-04-26 10:49:16,12.31
2015-04-26 12:44:58,12.99
2015-04-26 14:40:39,13.94
2015-04-26 16:36:21,13.22
2015-04-26 18:32:02,13.63
2015-04-26 20:27:44,12.93
2015-04-26 22:23:25,14.06
2015-04-27 00:19:07,13.42
2015-04-27 02:14:48,13.59
2015-04-27 04:10:30,14.41
2015-04-27 06:06:11,14.08
2015-04-27 08:01:53,13.36
2015-04-27 09:57:34,13.24
2015-04-27 11:53:16,13.35
2015-04-27 13:48:58,13.68
2015-04-27 15:44:39,13.44
2015-04-27 17:40:21,13.32
2015-04-27 19:36:02,14.06
2015-04-27 21:31:44,13.43
2015-04-27 23:27:25,14.4
2015-04-28 01:23:07,13.5
2015-04-28 03:18:48,14.18
2015-04-28 05:14:30,13.61
2015-04-28 07:10:11,13.85
2015-04-28 09:05:53,13.18
2015-04-28 11:01:34,13.13
2015-04-28 12:57:16,13.65
2015-04-28 14:52:57,13.86
2015-04-28 16:48:39,13.48
2015-04-28 18:44:20,12.95
2015-04-28 20:40:02,12.92
2015-04-28 22:35:43,12.9
2015-04-29 00:31:25,12.75
2015-04-29 02:27:06,13.5
2015-04-29 04:22:48,13.91
2015-04-29 06:18:29,13.45
2015-04-29 08:14:11,12.55
2015-04-29 10:09:52,13.38
2015-04-29 12:05:34,13.39
2015-04-29 14:01:15,14.3
2015-04-29 15:56:57,12.87
2015-04-29 17:52:38,13.3
2015-04-29 19:48:20,14.14
2015-04-29 21:44:01,13.64
2015-04-29 23:39:43,13.68
2015-04-30 01:35:24,13.49
2015-04-30 03:31:06,13.58
2015-04-30 05:26:48,13.76
2015-04-30 07:22:29,13.12
2015-04-30 09:18:11,13.8
2015-04-30 11:13:52,12.9
2015-04-30 13:09:34,13.58
2015-04-30 15:05:15,13.52
2015-04-30 17:00:57,13.2
2015-04-30 18:56:38,13.44
2015-04-30 20:52:20,13.2
2015-04-30 22:48:01,13.02
2015-05-01 00:43:43,13.29
2015-05-01 02:39:24,12.99
2015-05-01 04:35:06,13.57
2015-05-01 06:30:47,12.98
2015-05-01 08:26:29,13.72
2015-05-01 10:22:10,12.96
2015-05-01 12:17:52,13.21
2015-05-01 14:13:33,13.19
2015-05-01 16:09:15,13.97
2015-05-01 18:04:56,13.57
2015-05-01 20:00:38,13.35
2015-05-01 21:56:19,13.64
2015-05-01 23:52:01,12.59
2015-05-02 01:47:42,13.41
2015-05-02 03:43:24,14.22
2015-05-02 05:39:05,13.48
2015-05-02 07:34:47,13.45
2015-05-02 09:30:28,13.64
2015-05-02 11:26:10,13.78
2015-05-02 13:21:51,12.63
2015-05-02 15:17:33,12.75
2015-05-02 17:13:14,13.51
2015-05-02 19:08:56,13.14
2015-05-02 21:04:37,13.95
2015-05-02 23:00:19,13.3
2015-05-03 00:56:01,12.64
2015-05-03 02:51:42,12.91
2015-05-03 04:47:24,12.31
2015-05-03 06:43:05,13.32
2015-05-03 08:38:47,13.34
2015-05-03 10:34:28,13.24
2015-05-03 12:30:10,13.84
2015-05-03 14:25:51,13.89
2015-05-03 16:21:33,13.34
2015-05-03 18:17:14,12.56
2015-05-03 20:12:56,13.66
2015-05-03 22:08:37,13.63
2015-05-04 00:04:19,13.52
2015-05-04 02:00:00,13.79
2015-05-04 03:55:42,12.93
2015-05-04 05:51:23,14.2
2015-05-04 07:47:05,13.02
2015-05-04 09:42:46,13.7
2015-05-04 11:38:28,12.73
2015-05-04 13:34:09,13.03
2015-05-04 15:29:51,14.01
2015-05-04 17:25:32,13.3
2015-05-04 19:21:14,13.74
2015-05-04 21:16:55,13.5
2015-05-04 23:12:37,13.36
2015-05-05 01:08:18,13.93
2015-05-05 03:04:00,13.29
2015-05-05 04:59:41,12.68
2015-05-05 06:55:23,13.07
2015-05-05 08:51:04,13.61
2015-05-05 10:46:46,13.55
2015-05-05 12:42:27,12.76
2015-05-05 14:38:09,13.1
2015-05-05 16:33:51,13.16
2015-05-05 18:29:32,13.24
2015-05-05 20:25:14,12.84
2015-05-05 22:20:55,13.14
2015-05-06 00:16:37,13.08
2015-05-06 02:12:18,13.68
2015-05-06 04:08:00,13.7
2015-05-06 06:03:41,13.32
2015-05-06 07:59:23,13.22
2015-05-06 09:55:04,13.43
2015-05-06 11:50:46,13.05
2015-05-06 13:46:27,12.92
2015-05-06 15:42:09,13.0
2015-05-06 17:37:50,13.12
2015-05-06 19:33:32,12.91
2015-05-06 21:29:13,13.44
2015-05-06 23:24:55,13.67
2015-05-07 01:20:36,12.73
2015-05-07 03:16:18,13.37
2015-05-07 05:11:59,13.27
2015-05-07 07:07:41,13.5
2015-05-07 09:03:22,13.36
2015-05-07 10:59:04,12.78
2015-05-07 12:54:45,12.86
2015-05-07 14:50:27,13.37
2015-05-07 16:46:08,13.77
2015-05-07 18:41:50,12.48
2015-05-07 20:37:31,13.5
2015-05-07 22:33:13,13.84
2015-05-08 00:28:54,13.29
2015-05-08 02:24:36,13.57
2015-05-08 04:20:17,13.07
2015-05-08 06:15:59,13.3
2015-05-08 08:11:41,12.7
2015-05-08 10:07:22,12.41
2015-05-08 12:03:04,13.72
2015-05-08 13:58:45,12.95
2015-05-08 15:54:27,13.17
2015-05-08 17:50:08,12.79
2015-05-08 19:45:50,12.78
2015-05-08 21:41:31,13.28
2015-05-08 23:37:13,13.06
2015-05-09 01:32:54,13.48
2015-05-09 03:28:36,13.51
2015-05-09 05:24:17,13.46
2015-05-09 07:19:59,13.43
2015-05-09 09:15:40,13.96
2015-05-09 11:11:22,12.91
2015-05-09 13:07:03,13.31
2015-05-09 15:02:45,13.79
2015-05-09 16:58:26,13.84
2015-05-09 18:54:08,12.77
2015-05-09 20:49:49,13.21
2015-05-09 22:45:31,13.88
2015-05-10 00:41:12,13.52
2015-05-10 02:36:54,13.4
2015-05-10 04:32:35,13.23
2015-05-10 06:28:17,13.17
2015-05-10 08:23:58,13.43
2015-05-10 10:19:40,13.22
2015-05-10 12:15:21,13.3
2015-05-10 14:11:03,13.35
2015-05-10 16:06:44,13.05
2015-05-10 18:02:26,13.53
2015-05-10 19:58:07,14.48
2015-05-10 21:53:49,12.61
2015-05-10 23:49:30,13.45
2015-05-11 01:45:12,13.0
2015-05-11 03:40:54,13.54
2015-05-11 05:36:35,13.32
2015-05-11 07:32:17,13.61
2015-05-11 09:27:58,13.77
2015-05-11 11:23:40,13.38
2015-05-11 13:19:21,13.76
2015-05-11 15:15:03,12.37
2015-05-11 17:10:44,13.94
2015-05-11 19:06:26,13.45
2015-05-11 21:02:07,13.74
2015-05-11 22:57:49,12.82
2015-05-12 00:53:30,12.96
2015-05-12 02:49:12,13.35
2015-05-12 04:44:53,13.28
2015-05-12 06:40:35,13.4
2015-05-12 08:36:16,13.72
2015-05-12 10:31:58,12.58
2015-05-12 12:27:39,13.68
2015-05-12 14:23:21,13.29
2015-05-12 16:19:02,13.21
2015-05-12 18:14:44,12.7
2015-05-12 20:10:25,13.49
