country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12.45,182.5,31.1
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,10.77,263.5,24.9
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Timber,9.54,286,37.7
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,8.42,156.6,23.3
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,11.67,278,42.4
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,16.08,316.5,49.8
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,10.06,187.6,35.8
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,6.16,125.1,19.2
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Tobacco,8.89,158.8,31
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.97,283.9,33.5
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,9.8,166.6,43.4
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,12.05,224.8,32.5
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,9.65,164,29
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,9.59,277.2,38.9
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.28,361.5,44.5
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,7.39,130.3,25.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,8.7,197.9,24.7
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,9.31,211.1,34.8
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,10.77,169.8,42.3
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,15.23,289.6,58.1
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,13.69,316.4,45.5
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,10.06,236.1,37.7
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,13.94,254.7,44.8
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Magnetite,11.68,171.6,40
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.43,259,38.2
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,11.15,245.7,36.6
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.39,117.7,18.1
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,18.14,261.4,40.8
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Fertilizers,12.56,270.8,37.9
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,11.7,203.6,44.1
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,14.12,193,43.7
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,7.59,171.3,27.3
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,9.79,212.9,38.1
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,19.71,244.3,46.8
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,12.29,177,48.7
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.59,203.6,28.8
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,9.91,313,47.6
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,8.87,216.1,22.3
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,9.69,275.6,46
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.79,299.2,37
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,14.98,279.4,49.7
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,5.94,83.5,23.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,8.69,266.6,28.9
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,15.85,340.1,51.4
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,11.75,326.2,30
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,14.15,222.1,34.2
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,11.18,192.1,30.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,8.75,191.7,23.3
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,14.82,257.3,32.8
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,11.01,251.5,41.6
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,11.66,206.8,31.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,16.46,285.9,48.5
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.25,278.8,30.6
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,11.44,235.7,41.9
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12.01,237.3,31.1
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,13.28,234.8,42.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.83,194.1,25.8
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,12.41,285.6,36.7
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,10.94,224.2,34.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,12.96,188.2,34.5
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.42,104.6,22.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,11.94,242.3,44.5
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,10.16,262.9,39.7
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,Grain,11.88,270.6,45.7
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,12.46,243.6,38.2
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,13.02,225.5,26.7
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,14.08,163.2,30.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,8.11,120.8,21
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,11.62,316.9,34
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.56,269,43
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,15.07,201.9,38.6
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Timber,6.71,146.3,30.1
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,11.68,185.9,23.3
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.25,219.1,32.5
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.64,272.1,40
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,12.66,270,47.3
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.18,283.7,34
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Tobacco,9.04,198.5,23.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,13.68,213.7,43.2
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,13.03,241.6,36.9
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,13.95,210.8,28.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,8.33,117,24.1
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.32,270.8,29.6
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,9.94,326.7,42.9
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,11.01,217.9,37.1
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.27,207.4,30.3
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,9,235.2,33.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,8.73,179.5,26
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,9.64,138,25.4
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,11.4,200.7,32.6
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,13.39,258,35.3
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,10.15,215.7,45.3
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.65,169.4,27.3
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,15.15,214.2,42.8
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,11.79,253.4,27.2
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,10.35,257.4,47.5
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,15.08,333.3,44.1
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.67,214.9,37.2
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.84,199.7,32.4
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,9.18,219.1,38.9
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,14.37,214.7,42.2
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,13.62,284.9,39.2
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,14.34,332.9,52.9
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,13.8,211.9,30.7
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.92,174.1,31.7
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,16.22,285.8,41.5
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,11.38,260.4,40
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,11.68,187.4,43.4
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,10.67,244.1,35.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,10.96,164.2,22.9
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.59,333.6,43.3
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,12.9,396.8,53
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,10.6,197.9,34.7
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,14.51,239.4,49.1
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,12.86,217.2,39.9
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,10.78,216.5,41.8
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.47,202.1,46.5
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.17,222.5,41.6
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,11.79,224.5,43.5
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,8.04,237.8,30.9
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,10.66,191,41.3
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,12.26,181.8,39.9
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.69,281,35.2
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,8.33,232.6,26
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,9.6,148.7,37.7
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,9.86,185.4,43.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.69,214.6,42.7
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.85,286.7,33.3
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,13.59,253.4,30.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,13.13,220.6,31.4
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,13.11,214,50.5
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,11.98,195.7,39.1
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,9.24,143.3,23.6
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.93,247.3,29.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,10.84,174,41.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,10.51,184.5,30.1
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,12.78,169.3,43.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,9.2,254.5,33.1
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,11.1,234.4,31.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,10.32,170.7,24.2
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,12.75,175.2,30.5
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,12.66,270.9,48
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,9.96,216.5,29.2
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.79,223.1,31.8
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,6.87,125.2,26
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,7.51,191.2,25.7
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,7.25,217.4,23.8
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,9.68,301.1,34.3
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,11.34,189.2,34.7
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.28,218.4,44.5
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,16.19,240.2,41.1
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,9.02,185.6,38.6
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,6.08,131.9,18.1
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,13.5,253.6,34.2
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,10.48,278.2,44.3
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,14.12,198.7,30.7
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,7.29,143,33.5
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,15.53,294.1,51.9
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.52,304.8,43.8
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,6.38,149.3,21.4
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,12.47,219.2,36.6
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,12.83,286.8,43
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,9.21,177.9,32.7
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,9.37,174.6,28.4
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,7.35,180.5,28.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,8.75,260,32.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,6.66,209.1,29.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,12.3,290.6,39.4
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,13.1,171.9,42
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,13.72,194.6,44.1
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,13.04,271.5,56.8
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,13.52,240.5,33.6
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,13.66,286.2,52.9
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,8.86,201.6,23
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,9.33,217.2,36.3
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.42,138.7,28.5
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,14.32,338.2,57.2
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,11.07,163.7,28
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,10.76,277.8,50.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,12.49,203.8,44.4
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,9.3,284.5,36.5
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,7.1,94.5,18.5
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,12.55,242.6,45.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,14.19,258.9,45.3
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,10.72,195.9,42.1
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.89,89.7,21
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.53,216.9,41.3
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.63,218.6,22.2
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,13.02,292.1,59
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,12.65,205.8,32.9
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,15.7,285,46.6
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,13.16,233.7,49.9
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.98,243.2,29.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,11.09,175.4,40.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.17,127.9,24.6
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,13.5,154.2,31.2
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,13.39,343,41.7
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.08,217.7,35.6
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,13.33,208.3,47.3
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,13.34,289.9,32.8
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,9.25,205.8,44.7
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,11.31,343.3,39.5
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,9.7,326.2,41
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,6.4,140.6,22.7
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.94,244.3,35.7
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,13.72,155,27.5
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,9.2,186.9,27.9
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,10.26,175.3,41.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,8.46,208.5,31.9
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,11.01,337.2,41.1
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,7.02,149.3,30.1
