country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
India,Haldia,Oil Jetty 3,Liquid Bulk,Petroleum Products,11.2,226.2,35.6
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,11,227.5,34.9
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore Pellets,15.6,299.7,46.2
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Petroleum Products,14.2,250,41.3
India,Visakhapatnam,Oil Handling Berth 3,Liquid Bulk,Petroleum Products,13.8,249.3,40
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,9.8,199.2,32.2
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,14.1,248.5,35.5
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,11.9,243.9,39
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18.4,342.8,47
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Fertilizer,10.3,225,33.9
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Iron Ore,18.1,323.6,47.9
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18,328.7,47.3
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Crude Oil,14,247.2,40.1
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.1,253.4,41.6
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,23,369.8,65.9
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,13.8,240.7,36.8
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,18.6,322.7,48
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,17.7,326.5,48
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,17.2,325.9,48.8
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,11.2,219.7,33.9
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23.3,374.8,64.8
India,Paradip,Iron Ore Berth 8,Dry Bulk,Iron Ore Pellets,16.1,299.1,46.5
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,17.6,332.3,45.9
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Steel,14.4,240.3,41.3
India,Sagar-Sandheads,Liquid Bulk Terminal 3,Liquid Bulk,Crude Oil,13.7,246.2,42.3
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,11.2,223,34.8
India,Paradip,General Cargo Berth 3,Dry Bulk,Coal,14.8,292.9,45.5
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Iron Ore,10.2,219.6,32.3
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,17.8,329.2,47.5
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,13.9,245.6,36.5
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,14.3,254.5,43.3
India,Dhamra,Coal Berth 4,Dry Bulk,Coking Coal,18.2,345.7,48
India,Dhamra,LPG Berth 2,Bulk Gases,LPG,11.9,223,36.2
India,Dhamra,General Cargo Berth 3,Dry Bulk,Fertilizer,14.3,239.3,38.8
India,Dhamra,General Cargo Berth 1,Dry Bulk,Grain,14.6,240.6,37.2
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.2,245.1,40.1
India,Paradip,SPM Terminal 4,Liquid Bulk,Crude Oil,23.2,374,64.9
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,10.3,199.6,32
India,Dhamra,Iron Ore Berth 6,Dry Bulk,Pellets,18.3,344.2,48.2
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,10.1,206.6,31.2
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.7,197,32.1
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,18.3,335.7,47.1
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Fertilizer,10.8,224.5,32.7
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Coal,14.2,239.9,36.7
India,Paradip,General Cargo Berth 4,Dry Bulk,Coal,14.2,291.2,45.4
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore,15.9,302.4,46
India,Dhamra,General Cargo Berth 2,Dry Bulk,Grain,14.7,242.7,38.1
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Iron Ore,13.4,242.7,37.6
India,Paradip,General Cargo Berth 7,Dry Bulk,Grain,14.7,292.8,47.8
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.4,208,32.3
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,11.8,253.4,39.6
India,Paradip,Iron Ore Berth 7,Dry Bulk,Iron Ore Pellets,16,304.2,46
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,18.1,319.4,48.5
India,Dhamra,General Cargo Berth 8,Dry Bulk,Fertilizer,14.9,237.1,38.2
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,16.1,306.6,45.9
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.1,330.7,48.2
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,14.7,302.6,44.7
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Steel,14.4,233,40.8
India,Paradip,Coal Berth 3,Dry Bulk,Coking Coal,14.6,296.5,45.9
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Coal,14,229.9,36.8
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,15.9,302.2,46.1
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.4,229.7,31.9
India,Haldia,Oil Jetty 5,Liquid Bulk,Petroleum Products,11.2,219.2,34.1
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.4,236.1,40
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Minerals,14,243.3,37.3
India,Visakhapatnam,Oil Handling Berth 1,Liquid Bulk,Petroleum Products,14,233.5,38.2
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,14.7,242.7,39.7
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,15.7,273,43.3
India,Dhamra,General Cargo Berth 7,Dry Bulk,Grain,14.6,235.1,38
India,Dhamra,Iron Ore Berth 7,Dry Bulk,Iron Ore,17.7,321.8,48.4
India,Dhamra,Coal Berth 4,Dry Bulk,Thermal Coal,17.9,330.4,48.6
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Pellets,18,326.2,47.9
India,Paradip,Oil Jetty 6,Liquid Bulk,Petroleum Products,14.2,261.9,44.8
India,Dhamra,General Cargo Berth 8,Dry Bulk,Fertilizer,14.7,235.1,38.1
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Coal,13.6,230.8,34.9
India,Sagar-Sandheads,Sagar Anchorage Berth 7,Dry Bulk,Coal,11.9,253.3,40.4
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,17.9,339.4,48.7
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Coal,11.7,247.2,39.3
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.1,336,49.6
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,11.9,210.6,35.4
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,23.3,360,64.3
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore Pellets,15.8,295.6,44.8
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Steam Coal,14.7,237.1,40.4
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Petroleum Products,14.3,253.2,41.1
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.6,255.1,40.3
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,17.3,324.9,47
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,17.9,337.5,47.4
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.2,246.9,42.5
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,12.8,246.3,39
India,Visakhapatnam,Oil Handling Berth 6,Liquid Bulk,Crude Oil,13.7,233.5,39.8
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,13.5,231.7,34.9
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Coal,14.3,243.7,34.8
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.5,248.9,42.5
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Iron Ore,14.7,240.1,35.6
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,14.5,242.6,39
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.1,245.1,39.5
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Fertilizer,10.6,221.6,31.2
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.4,247.1,42.2
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14.4,243,41.4
India,Dhamra,Iron Ore Berth 8,Dry Bulk,Pellets,18.1,320.6,46.7
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Fertilizer,14.6,237.5,39.8
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10.1,203.1,32.7
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.1,248.4,40.9
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,13.5,246.5,36
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Iron Ore,13.9,239.7,39.8
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Coal,13.9,235.7,35.8
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,17.7,332.4,49.5
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,14.4,248.3,40.8
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Iron Ore,18.5,336.6,48.2
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,13.5,241.6,35.1
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14,235.9,38.9
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.4,236.7,39.4
India,Paradip,Coal Berth 2,Dry Bulk,Thermal Coal,14.4,311,46.4
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore,15.4,304.7,45.8
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Coal,10.4,225.7,31.1
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14,243.3,36.2
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Iron Ore,14.1,237.9,35.8
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,13.9,264.7,47.3
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Crude Oil,14,253.6,42.1
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12.1,243,39.1
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Coal,11.9,253.3,40.5
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.6,321.4,48
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,9.9,197.6,32.3
India,Dhamra,General Cargo Berth 5,Dry Bulk,Grain,14.6,239.9,37.9
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,11.4,221.4,35.3
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Iron Ore,10.7,224.7,32.7
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,13.8,238.9,41.5
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Coal,13.8,233.2,36.2
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,12.2,216.8,36.2
India,Dhamra,LPG Berth 8,Bulk Gases,LPG,11.7,222.3,36.4
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,14,251.4,42.1
India,Paradip,General Cargo Berth 5,Dry Bulk,Fertilizer,15,303.8,46.6
India,Dhamra,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.1,321.2,47.1
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,17.5,325.4,47.6
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,22.7,371.7,65.2
India,Dhamra,General Cargo Berth 8,Dry Bulk,Fertilizer,14.4,240.8,37.9
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12,245.8,40.8
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,22.9,374.8,65.9
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Pellets,17.7,332.5,47.4
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,17.5,327,46.7
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,13.8,240.2,42.4
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Iron Ore,13.7,235.4,36.8
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Minerals,14.3,235.6,35.3
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Iron Ore,12.3,248.5,38.9
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Steel,14.2,236.2,41
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,14.2,238,40
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14,254.1,42.3
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.9,239.6,36.2
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Iron Ore,18.4,324.1,47.4
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.1,234.3,41.4
India,Haldia,Oil Jetty 7,Liquid Bulk,Petroleum Products,10.7,221.9,35.9
India,Haldia,Haldia Dock Complex 2,Dry Bulk,Fertilizer,10.9,225.7,32
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Steel,14.4,233.1,41.1
India,Dhamra,LPG Berth 1,Bulk Gases,LPG,12,215.5,36.8
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,10.4,206.7,31.3
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,18,325.1,47.8
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.3,224.9,32.7
India,Dhamra,General Cargo Berth 5,Dry Bulk,Grain,14.8,241.4,35.9
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,11.9,216.5,34.6
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,11.7,215.3,35.9
India,Paradip,Iron Ore Berth 5,Dry Bulk,Iron Ore,16.1,305.7,46.5
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.3,263.4,41.3
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,14.4,296,46
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Crude Oil,14.2,243.4,40.5
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Iron Ore,13.5,236.6,37.3
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Iron Ore,13.8,233.7,36.2
India,Visakhapatnam,East Quay Berth 3,Dry Bulk,Iron Ore,13.9,234.2,38.4
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Bauxite,16.2,277.1,42
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Crude Oil,13.9,244.5,40.3
India,Dhamra,Coal Berth 3,Dry Bulk,Thermal Coal,18,331.3,47.7
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.4,247.2,39.7
India,Dhamra,General Cargo Berth 2,Dry Bulk,Fertilizer,14.8,238.6,37.8
India,Visakhapatnam,East Quay Berth 7,Dry Bulk,Iron Ore,14.3,238.7,39.8
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,11.2,229.9,34.7
India,Visakhapatnam,Oil Handling Berth 6,Liquid Bulk,Petroleum Products,13.8,238.4,40.3
India,Dhamra,General Cargo Berth 8,Dry Bulk,Grain,15,241.5,38.6
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,11.5,221.8,35.2
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.6,237.3,38.8
India,Haldia,Oil Jetty 1,Liquid Bulk,Petroleum Products,11.1,221,35
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore Pellets,16.3,288.1,45.3
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,23.3,367.7,63.6
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.5,224.4,31.4
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore,16.4,285.3,45.9
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,14.6,304.9,46.7
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Steam Coal,14.5,233.8,40.1
India,Dhamra,General Cargo Berth 2,Dry Bulk,Grain,14,243.1,38.1
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.5,334.1,50.1
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.8,234,40.6
India,Visakhapatnam,East Quay Berth 7,Dry Bulk,Iron Ore,14.5,245.5,39.1
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.9,230.8,31.2
India,Paradip,General Cargo Berth 6,Dry Bulk,Fertilizer,14.2,297.6,49.3
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,17.5,320.4,46.9
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,18.1,323,47.3
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.5,227.7,32.8
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Iron Ore,13.4,237.8,36.6
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,15,303.4,47.5
India,Dhamra,Iron Ore Berth 1,Dry Bulk,Iron Ore,18,346.1,47.7
India,Visakhapatnam,Oil Handling Berth 3,Liquid Bulk,Crude Oil,13.5,243.2,40.3
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,13.6,232.3,41.5
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,23,370.2,65.9
India,Haldia,Oil Jetty 4,Liquid Bulk,Petroleum Products,11.2,223,34.3
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,14.2,245,36.1
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Coal,11.9,246.1,39.3
India,Paradip,Oil Jetty 6,Liquid Bulk,Petroleum Products,14.4,265.3,46.9
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,18.3,320.2,48.8
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Grain,14.6,242.1,38.5
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12,250.9,41.8
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.6,235.6,40.5
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Crude Oil,14.4,251.8,42.6
India,Paradip,General Cargo Berth 3,Dry Bulk,Grain,14.8,301.9,46.1
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Iron Ore,10.5,224.3,31
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Steel,14.3,245.7,40.4
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.5,245.4,39.2
India,Dhamra,General Cargo Berth 2,Dry Bulk,Grain,14.3,240.7,38.3
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.2,332.5,47.4
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.6,241.1,35.6
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.4,245.1,39.2
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Petroleum Products,14.3,242.7,38.2
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,18.3,330.5,47
India,Paradip,Coal Berth 7,Dry Bulk,Coking Coal,14.4,301.7,45.9
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,14.1,234.8,36.1
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,14.2,243.1,38.2
India,Sagar-Sandheads,Sagar Anchorage Berth 7,Dry Bulk,Coal,11.8,243.9,40.7
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.2,245.8,40.1
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.2,218.9,31.1
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.2,221.9,31.4
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,17.7,331.2,47.4
India,Dhamra,General Cargo Berth 5,Dry Bulk,Grain,14.2,237.2,37.7
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.6,238.8,39.5
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Iron Ore,12.1,247.3,39.1
India,Visakhapatnam,Oil Handling Berth 8,Liquid Bulk,Petroleum Products,14.2,240.8,39.1
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Crude Oil,13.5,241.5,40.5
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,11.2,222.8,34.3
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14.4,251.3,42.5
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Grain,14,246.1,39.5
India,Sagar-Sandheads,Sagar Anchorage Berth 7,Dry Bulk,Iron Ore,11.9,244.1,39.7
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.4,318.6,48
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Coal,10,218.2,33
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,12.4,223,36.6
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Steel,14.5,238.9,39.2
India,Paradip,General Cargo Berth 1,Dry Bulk,Fertilizer,14.9,298.3,45.3
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Bauxite,15.7,277,41.2
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,14.2,256.9,45.5
India,Paradip,General Cargo Berth 5,Dry Bulk,Fertilizer,14.8,298.7,46.6
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,13.9,229.8,36.6
India,Dhamra,LPG Berth 2,Bulk Gases,LPG,12.2,224.9,36.1
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,14.4,254.9,44.2
India,Haldia,Oil Jetty 1,Liquid Bulk,Chemicals,11,223.1,35.4
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14,253.6,40.9
India,Haldia,Oil Jetty 1,Liquid Bulk,Chemicals,11.3,222.3,35.3
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,11.9,248.1,39.4
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,11,221.3,34.7
India,Haldia,Oil Jetty 8,Liquid Bulk,Chemicals,11.3,223.9,34.3
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Iron Ore,14.7,249.4,39.4
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Minerals,14.1,237.3,36.2
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,12,216.5,36.1
India,Dhamra,Coal Berth 7,Dry Bulk,Coking Coal,17.9,330.3,47.7
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14.1,242,43
India,Paradip,General Cargo Berth 6,Dry Bulk,Fertilizer,14,290.3,46.5
India,Paradip,SPM Terminal 4,Liquid Bulk,Crude Oil,23,370.6,65.9
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Limestone,17,274.7,41.5
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,11.8,210.7,37.2
India,Dhamra,Coal Berth 4,Dry Bulk,Coking Coal,18,339.4,47.7
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Coal,14.2,239.6,37.6
India,Paradip,Coal Berth 5,Dry Bulk,Coking Coal,15.1,297.2,46.7
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Iron Ore,13.7,242.9,35.4
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Coal,10.3,216.5,32.3
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,14.2,247.9,39.8
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Coal,13.8,234.2,36
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10.3,204.2,31.5
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Petroleum Products,13.9,258.8,40
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Minerals,13.9,245.6,35.9
India,Paradip,General Cargo Berth 7,Dry Bulk,Fertilizer,14.1,299.3,45.9
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Iron Ore,13.9,236.3,40
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Fertilizer,14.8,238,40.2
India,Gangavaram,Coal Berth 1,Dry Bulk,Coal,18.4,329.3,46.2
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,14.5,239.9,40
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,10.3,208.5,31
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,17.8,328,48.4
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.5,230.2,33.2
India,Visakhapatnam,Oil Handling Berth 4,Liquid Bulk,Crude Oil,14.3,243.8,41.9
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,10,201.8,31.4
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Iron Ore,14,240.3,36.1
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore Pellets,15.4,304.7,45.9
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,16,286.3,40.7
India,Dhamra,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.8,331.5,48.1
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,11.9,223.6,37.1
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,12.3,223,34.9
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,18.2,328.2,48.3
India,Dhamra,LPG Berth 7,Bulk Gases,LPG,11.8,224,36.9
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,16.2,307.6,46.1
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,18,337.4,47.8
India,Gopalpur,Dry Bulk Berth 8,Dry Bulk,Coal,14.2,242.5,37.1
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Iron Ore,14.5,240.4,39.3
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.8,199.8,31.6
India,Paradip,Oil Jetty 2,Liquid Bulk,Crude Oil,14,266,46.8
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,18.3,332.7,48.3
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.5,281.4,42
India,Dhamra,General Cargo Berth 1,Dry Bulk,Grain,14.3,236.9,37.6
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,17.4,332.8,47.6
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.1,329.5,47
